EUR-USD	14:16:59.611	1.29281
EUR-JPY	14:16:59.681	122.477
USD-JPY	14:16:59.854	94.734
USD-JPY	14:16:59.982	94.732
EUR-JPY	14:17:00.041	122.474
EUR-JPY	14:17:00.101	122.472
EUR-USD	14:17:00.151	1.2928
USD-JPY	14:17:00.161	94.732
EUR-USD	14:17:00.451	1.2928
EUR-USD	14:17:00.571	1.29279
EUR-JPY	14:17:00.701	122.47
EUR-JPY	14:17:01.061	122.47
USD-JPY	14:17:01.710	94.731
EUR-USD	14:17:01.840	1.29279
EUR-JPY	14:17:01.841	122.467
EUR-USD	14:17:01.901	1.29277
EUR-JPY	14:17:01.961	122.465
USD-JPY	14:17:02.012	94.726
EUR-JPY	14:17:02.021	122.465
EUR-JPY	14:17:02.142	122.465
EUR-JPY	14:17:02.202	122.464
USD-JPY	14:17:02.431	94.727
EUR-USD	14:17:02.450	1.29277
EUR-JPY	14:17:02.561	122.461
EUR-USD	14:17:02.573	1.29277
USD-JPY	14:17:02.672	94.728
EUR-USD	14:17:02.765	1.29273
EUR-USD	14:17:02.833	1.29273
EUR-JPY	14:17:02.862	122.457
EUR-JPY	14:17:03.044	122.461
EUR-USD	14:17:03.141	1.2927
USD-JPY	14:17:03.211	94.731
EUR-USD	14:17:03.261	1.2927
EUR-JPY	14:17:03.312	122.461
USD-JPY	14:17:03.331	94.732
USD-JPY	14:17:03.391	94.732
EUR-JPY	14:17:03.433	122.465
EUR-USD	14:17:03.502	1.2927
USD-JPY	14:17:03.513	94.734
EUR-USD	14:17:03.621	1.2927
EUR-USD	14:17:03.741	1.29265
EUR-JPY	14:17:03.793	122.456
EUR-USD	14:17:04.041	1.2926
EUR-JPY	14:17:04.091	122.452
EUR-USD	14:17:04.101	1.29258
USD-JPY	14:17:04.231	94.733
EUR-JPY	14:17:04.272	122.452
EUR-USD	14:17:04.282	1.29255
EUR-USD	14:17:04.340	1.29255
EUR-JPY	14:17:04.451	122.449
EUR-USD	14:17:05.108	1.29257
EUR-JPY	14:17:05.132	122.452
USD-JPY	14:17:05.273	94.734
USD-JPY	14:17:05.331	94.733
EUR-JPY	14:17:05.640	122.452
EUR-USD	14:17:06.603	1.29257
EUR-JPY	14:17:06.722	122.451
USD-JPY	14:17:07.141	94.733
EUR-JPY	14:17:07.270	122.452
USD-JPY	14:17:07.911	94.733
EUR-JPY	14:17:08.022	122.452
EUR-JPY	14:17:08.710	122.452
EUR-USD	14:17:08.721	1.29257
EUR-USD	14:17:09.024	1.29252
EUR-JPY	14:17:09.073	122.447
EUR-JPY	14:17:09.131	122.446
EUR-USD	14:17:09.214	1.29251
EUR-JPY	14:17:09.709	122.445
EUR-USD	14:17:09.811	1.2925
EUR-USD	14:17:10.350	1.2925
EUR-JPY	14:17:11.273	122.445
EUR-USD	14:17:11.940	1.2925
EUR-JPY	14:17:12.130	122.445
EUR-USD	14:17:12.481	1.29249
USD-JPY	14:17:12.751	94.733
EUR-JPY	14:17:12.781	122.442
EUR-USD	14:17:12.783	1.29248
EUR-USD	14:17:12.912	1.29245
USD-JPY	14:17:12.932	94.733
EUR-USD	14:17:12.971	1.29245
EUR-JPY	14:17:13.082	122.449
EUR-USD	14:17:13.154	1.29255
USD-JPY	14:17:13.175	94.734
EUR-USD	14:17:13.224	1.29255
EUR-JPY	14:17:13.261	122.455
EUR-USD	14:17:13.585	1.29259
USD-JPY	14:17:13.720	94.735
EUR-JPY	14:17:13.802	122.456
EUR-USD	14:17:13.833	1.29259
EUR-JPY	14:17:13.861	122.456
EUR-JPY	14:17:13.981	122.457
EUR-USD	14:17:14.022	1.29259
EUR-JPY	14:17:14.161	122.455
EUR-JPY	14:17:14.220	122.456
USD-JPY	14:17:14.261	94.735
EUR-USD	14:17:14.441	1.29259
EUR-USD	14:17:15.388	1.29259
EUR-JPY	14:17:15.422	122.453
EUR-USD	14:17:15.468	1.29257
EUR-USD	14:17:16.743	1.29258
USD-JPY	14:17:16.794	94.735
EUR-JPY	14:17:17.041	122.456
EUR-USD	14:17:17.112	1.29261
EUR-JPY	14:17:17.281	122.457
EUR-USD	14:17:17.291	1.29261
EUR-USD	14:17:17.531	1.2926
EUR-JPY	14:17:17.586	122.456
USD-JPY	14:17:17.586	94.735
EUR-USD	14:17:17.594	1.2926
EUR-JPY	14:17:17.711	122.456
EUR-JPY	14:17:17.831	122.454
EUR-USD	14:17:17.920	1.29259
EUR-JPY	14:17:17.952	122.456
EUR-USD	14:17:17.981	1.2926
USD-JPY	14:17:18.141	94.734
EUR-USD	14:17:18.400	1.29258
EUR-JPY	14:17:18.452	122.454
EUR-USD	14:17:18.462	1.29258
EUR-USD	14:17:18.581	1.29256
EUR-USD	14:17:18.701	1.29254
USD-JPY	14:17:18.701	94.735
EUR-JPY	14:17:18.752	122.446
USD-JPY	14:17:18.762	94.735
EUR-USD	14:17:18.763	1.29249
EUR-JPY	14:17:18.870	122.446
EUR-JPY	14:17:19.151	122.445
EUR-USD	14:17:19.191	1.29246
EUR-JPY	14:17:19.210	122.445
USD-JPY	14:17:19.620	94.734
EUR-USD	14:17:19.732	1.29246
EUR-JPY	14:17:19.751	122.443
EUR-JPY	14:17:19.870	122.443
EUR-USD	14:17:20.940	1.29246
EUR-USD	14:17:21.481	1.29246
EUR-JPY	14:17:22.291	122.442
EUR-USD	14:17:22.391	1.29243
EUR-JPY	14:17:22.471	122.441
EUR-JPY	14:17:22.531	122.439
USD-JPY	14:17:22.531	94.734
EUR-USD	14:17:22.644	1.2924
EUR-JPY	14:17:22.973	122.436
EUR-USD	14:17:23.020	1.29239
EUR-JPY	14:17:23.151	122.436
EUR-USD	14:17:23.321	1.29237
EUR-JPY	14:17:23.336	122.435
EUR-USD	14:17:23.392	1.29235
EUR-USD	14:17:23.513	1.29232
EUR-JPY	14:17:23.642	122.429
EUR-USD	14:17:23.703	1.29228
EUR-JPY	14:17:23.835	122.426
EUR-USD	14:17:23.940	1.29227
EUR-JPY	14:17:24.150	122.426
EUR-JPY	14:17:24.270	122.426
EUR-JPY	14:17:24.411	122.426
EUR-JPY	14:17:24.591	122.426
EUR-USD	14:17:24.602	1.29224
EUR-USD	14:17:25.307	1.29224
EUR-JPY	14:17:25.365	122.422
EUR-JPY	14:17:25.431	122.422
EUR-USD	14:17:25.441	1.29224
USD-JPY	14:17:25.474	94.733
EUR-JPY	14:17:25.491	122.416
EUR-USD	14:17:25.501	1.29223
USD-JPY	14:17:25.553	94.731
EUR-JPY	14:17:25.691	122.412
USD-JPY	14:17:25.691	94.728
EUR-USD	14:17:25.811	1.2922
USD-JPY	14:17:25.823	94.728
EUR-JPY	14:17:25.884	122.411
USD-JPY	14:17:25.942	94.729
USD-JPY	14:17:26.005	94.728
EUR-USD	14:17:26.053	1.2922
USD-JPY	14:17:26.190	94.725
EUR-JPY	14:17:26.202	122.406
USD-JPY	14:17:26.253	94.723
EUR-JPY	14:17:26.263	122.406
USD-JPY	14:17:26.312	94.724
EUR-USD	14:17:26.351	1.29219
USD-JPY	14:17:26.491	94.725
EUR-JPY	14:17:26.570	122.406
EUR-USD	14:17:26.652	1.29217
EUR-USD	14:17:26.841	1.29214
EUR-JPY	14:17:26.874	122.397
EUR-USD	14:17:26.902	1.2921
EUR-JPY	14:17:26.941	122.397
EUR-USD	14:17:26.962	1.2921
EUR-JPY	14:17:27.004	122.393
USD-JPY	14:17:27.014	94.724
EUR-JPY	14:17:27.073	122.393
EUR-JPY	14:17:27.133	122.392
EUR-JPY	14:17:27.261	122.393
EUR-USD	14:17:27.503	1.2921
EUR-JPY	14:17:27.801	122.394
EUR-USD	14:17:28.050	1.2921
EUR-USD	14:17:28.292	1.2921
EUR-JPY	14:17:28.350	122.397
USD-JPY	14:17:28.573	94.725
EUR-USD	14:17:28.652	1.2921
EUR-USD	14:17:28.711	1.2921
EUR-JPY	14:17:28.894	122.397
EUR-USD	14:17:29.282	1.2921
USD-JPY	14:17:29.931	94.725
EUR-USD	14:17:30.008	1.2921
EUR-JPY	14:17:30.451	122.399
EUR-USD	14:17:30.493	1.2921
EUR-JPY	14:17:30.574	122.399
EUR-JPY	14:17:30.703	122.401
EUR-USD	14:17:30.851	1.29215
EUR-JPY	14:17:31.241	122.402
EUR-USD	14:17:31.391	1.29216
EUR-JPY	14:17:31.441	122.403
USD-JPY	14:17:31.492	94.725
EUR-USD	14:17:31.931	1.29216
EUR-JPY	14:17:31.960	122.404
EUR-USD	14:17:32.842	1.29214
EUR-JPY	14:17:32.881	122.404
USD-JPY	14:17:32.895	94.726
EUR-USD	14:17:32.966	1.29212
EUR-JPY	14:17:33.000	122.401
USD-JPY	14:17:33.021	94.725
EUR-USD	14:17:33.151	1.29211
EUR-JPY	14:17:33.181	122.4
EUR-USD	14:17:33.391	1.29212
EUR-JPY	14:17:33.541	122.402
USD-JPY	14:17:33.563	94.725
EUR-USD	14:17:33.572	1.29213
EUR-JPY	14:17:33.660	122.404
EUR-USD	14:17:33.698	1.29215
EUR-JPY	14:17:33.723	122.406
EUR-USD	14:17:33.767	1.29215
EUR-USD	14:17:35.187	1.29217
USD-JPY	14:17:35.492	94.726
EUR-USD	14:17:35.551	1.29217
EUR-JPY	14:17:35.862	122.404
EUR-USD	14:17:36.030	1.29217
EUR-JPY	14:17:36.056	122.404
USD-JPY	14:17:36.097	94.726
EUR-USD	14:17:36.570	1.29218
EUR-USD	14:17:36.962	1.29215
EUR-JPY	14:17:36.971	122.404
USD-JPY	14:17:37.022	94.726
EUR-JPY	14:17:37.091	122.404
EUR-USD	14:17:37.140	1.29216
USD-JPY	14:17:37.320	94.726
EUR-JPY	14:17:37.602	122.405
EUR-JPY	14:17:38.741	122.404
USD-JPY	14:17:38.772	94.726
EUR-USD	14:17:38.823	1.29215
EUR-USD	14:17:39.180	1.29215
EUR-JPY	14:17:39.322	122.405
USD-JPY	14:17:39.482	94.726
EUR-USD	14:17:39.720	1.29217
EUR-USD	14:17:40.261	1.29216
EUR-JPY	14:17:40.620	122.405
EUR-USD	14:17:40.703	1.29216
EUR-USD	14:17:41.220	1.29216
EUR-JPY	14:17:41.241	122.404
EUR-JPY	14:17:41.600	122.404
EUR-USD	14:17:42.517	1.29215
EUR-JPY	14:17:42.523	122.404
EUR-USD	14:17:42.595	1.29217
EUR-JPY	14:17:42.599	122.403
EUR-USD	14:17:43.142	1.29216
EUR-JPY	14:17:43.142	122.403
EUR-USD	14:17:43.321	1.29216
USD-JPY	14:17:43.401	94.726
EUR-USD	14:17:43.621	1.29215
EUR-JPY	14:17:43.711	122.403
EUR-JPY	14:17:43.771	122.403
EUR-USD	14:17:43.861	1.29215
EUR-JPY	14:17:43.952	122.403
USD-JPY	14:17:44.182	94.726
EUR-USD	14:17:44.401	1.29215
EUR-USD	14:17:45.020	1.29215
EUR-USD	14:17:46.951	1.29216
EUR-JPY	14:17:47.110	122.403
EUR-JPY	14:17:47.627	122.403
EUR-USD	14:17:48.480	1.29217
EUR-USD	14:17:49.038	1.29217
EUR-JPY	14:17:49.750	122.404
EUR-JPY	14:17:50.640	122.404
EUR-USD	14:17:51.471	1.29218
EUR-JPY	14:17:51.721	122.408
EUR-JPY	14:17:51.781	122.409
EUR-USD	14:17:51.782	1.29218
EUR-JPY	14:17:51.842	122.411
EUR-USD	14:17:51.843	1.29223
EUR-JPY	14:17:51.963	122.411
EUR-JPY	14:17:52.032	122.417
EUR-USD	14:17:52.034	1.29232
EUR-JPY	14:17:52.093	122.417
EUR-USD	14:17:52.163	1.29236
EUR-USD	14:17:52.352	1.29245
EUR-JPY	14:17:52.454	122.417
EUR-USD	14:17:52.713	1.29239
EUR-JPY	14:17:52.751	122.426
EUR-USD	14:17:52.846	1.29239
USD-JPY	14:17:52.951	94.726
EUR-USD	14:17:53.031	1.29239
EUR-USD	14:17:53.581	1.2924
EUR-JPY	14:17:53.711	122.426
EUR-USD	14:17:53.762	1.2924
EUR-JPY	14:17:53.773	122.427
EUR-JPY	14:17:53.830	122.427
USD-JPY	14:17:53.873	94.727
EUR-USD	14:17:53.883	1.29242
EUR-USD	14:17:54.002	1.29243
EUR-JPY	14:17:54.013	122.429
EUR-JPY	14:17:54.192	122.432
USD-JPY	14:17:54.234	94.731
EUR-USD	14:17:54.243	1.29245
EUR-JPY	14:17:54.252	122.438
EUR-USD	14:17:54.312	1.29246
USD-JPY	14:17:54.365	94.731
EUR-JPY	14:17:54.374	122.438
EUR-USD	14:17:54.552	1.29249
EUR-JPY	14:17:54.552	122.443
USD-JPY	14:17:54.911	94.731
EUR-USD	14:17:55.092	1.29249
EUR-JPY	14:17:55.155	122.441
EUR-USD	14:17:55.282	1.29248
EUR-JPY	14:17:55.464	122.439
EUR-JPY	14:17:55.532	122.438
EUR-USD	14:17:55.586	1.29244
EUR-JPY	14:17:55.591	122.436
EUR-JPY	14:17:55.654	122.435
EUR-USD	14:17:55.832	1.29239
EUR-USD	14:17:55.891	1.29238
EUR-JPY	14:17:56.083	122.43
USD-JPY	14:17:56.133	94.731
EUR-USD	14:17:56.146	1.29238
EUR-JPY	14:17:56.321	122.425
USD-JPY	14:17:56.321	94.726
EUR-USD	14:17:56.651	1.29237
EUR-JPY	14:17:56.861	122.424
EUR-USD	14:17:57.537	1.29235
EUR-JPY	14:17:57.537	122.424
EUR-USD	14:17:58.041	1.29235
EUR-JPY	14:17:58.054	122.423
USD-JPY	14:17:58.055	94.726
EUR-USD	14:17:58.102	1.29236
EUR-USD	14:17:58.473	1.29235
USD-JPY	14:17:58.601	94.726
EUR-JPY	14:17:58.652	122.423
EUR-USD	14:17:59.012	1.29235
USD-JPY	14:17:59.151	94.726
USD-JPY	14:18:00.392	94.726
EUR-JPY	14:18:00.461	122.423
EUR-USD	14:18:00.731	1.29235
USD-JPY	14:18:00.752	94.725
EUR-JPY	14:18:00.821	122.422
EUR-JPY	14:18:01.492	122.421
EUR-USD	14:18:01.521	1.29233
USD-JPY	14:18:01.543	94.723
EUR-USD	14:18:01.703	1.29232
USD-JPY	14:18:01.722	94.723
EUR-USD	14:18:01.776	1.29228
EUR-JPY	14:18:01.793	122.413
EUR-USD	14:18:01.902	1.29227
EUR-USD	14:18:02.021	1.29225
EUR-JPY	14:18:02.033	122.413
EUR-USD	14:18:02.560	1.29225
EUR-JPY	14:18:02.764	122.413
USD-JPY	14:18:03.331	94.725
EUR-JPY	14:18:03.343	122.413
EUR-JPY	14:18:03.933	122.412
USD-JPY	14:18:03.993	94.723
EUR-USD	14:18:04.041	1.29225
EUR-USD	14:18:04.102	1.29225
EUR-JPY	14:18:04.122	122.411
EUR-USD	14:18:04.284	1.29222
EUR-JPY	14:18:04.424	122.408
USD-JPY	14:18:04.551	94.724
EUR-USD	14:18:04.890	1.29221
EUR-JPY	14:18:05.210	122.408
USD-JPY	14:18:05.561	94.724
EUR-JPY	14:18:05.721	122.408
USD-JPY	14:18:05.740	94.725
EUR-JPY	14:18:07.931	122.408
USD-JPY	14:18:07.936	94.726
EUR-USD	14:18:07.996	1.2922
EUR-JPY	14:18:08.015	122.41
USD-JPY	14:18:08.444	94.726
EUR-USD	14:18:08.551	1.2922
EUR-JPY	14:18:08.551	122.41
USD-JPY	14:18:09.033	94.726
EUR-USD	14:18:09.091	1.2922
EUR-JPY	14:18:09.140	122.41
USD-JPY	14:18:09.570	94.726
EUR-USD	14:18:09.632	1.2922
EUR-USD	14:18:10.263	1.2922
EUR-JPY	14:18:10.263	122.41
USD-JPY	14:18:10.431	94.725
EUR-JPY	14:18:10.560	122.412
EUR-USD	14:18:10.811	1.29221
USD-JPY	14:18:11.002	94.726
EUR-JPY	14:18:11.210	122.41
EUR-JPY	14:18:11.271	122.41
EUR-USD	14:18:11.364	1.29224
EUR-JPY	14:18:11.392	122.414
USD-JPY	14:18:11.503	94.725
EUR-JPY	14:18:11.514	122.417
EUR-JPY	14:18:11.574	122.417
EUR-USD	14:18:11.663	1.29226
EUR-USD	14:18:11.783	1.29227
USD-JPY	14:18:12.051	94.725
EUR-JPY	14:18:12.176	122.418
EUR-USD	14:18:12.431	1.2923
EUR-USD	14:18:12.992	1.2923
EUR-JPY	14:18:13.491	122.418
USD-JPY	14:18:13.492	94.725
EUR-USD	14:18:14.415	1.2923
EUR-JPY	14:18:14.431	122.419
EUR-JPY	14:18:14.949	122.418
EUR-USD	14:18:15.141	1.29231
EUR-JPY	14:18:17.414	122.417
USD-JPY	14:18:17.442	94.724
EUR-USD	14:18:17.472	1.2923
USD-JPY	14:18:17.682	94.72
EUR-JPY	14:18:17.771	122.41
USD-JPY	14:18:17.872	94.718
EUR-USD	14:18:18.012	1.29228
EUR-JPY	14:18:18.130	122.405
USD-JPY	14:18:18.170	94.717
EUR-JPY	14:18:18.191	122.405
USD-JPY	14:18:18.410	94.718
EUR-JPY	14:18:18.446	122.407
EUR-USD	14:18:18.551	1.29228
EUR-JPY	14:18:19.289	122.407
USD-JPY	14:18:19.298	94.718
EUR-USD	14:18:19.356	1.29228
EUR-JPY	14:18:19.852	122.406
EUR-USD	14:18:19.872	1.29228
EUR-USD	14:18:20.421	1.29228
EUR-JPY	14:18:21.514	122.406
USD-JPY	14:18:21.515	94.718
EUR-USD	14:18:21.584	1.29227
EUR-USD	14:18:21.894	1.29226
EUR-USD	14:18:23.731	1.29226
EUR-JPY	14:18:24.070	122.404
EUR-USD	14:18:24.452	1.29226
EUR-JPY	14:18:24.811	122.405
USD-JPY	14:18:25.957	94.718
EUR-USD	14:18:26.981	1.29227
USD-JPY	14:18:27.912	94.718
EUR-JPY	14:18:27.941	122.404
EUR-USD	14:18:28.003	1.29224
EUR-JPY	14:18:28.004	122.403
EUR-USD	14:18:28.073	1.29224
USD-JPY	14:18:28.451	94.717
EUR-JPY	14:18:28.541	122.401
EUR-USD	14:18:28.620	1.29224
EUR-JPY	14:18:29.021	122.401
EUR-USD	14:18:29.041	1.29224
USD-JPY	14:18:29.262	94.718
EUR-JPY	14:18:29.381	122.403
EUR-USD	14:18:29.401	1.29228
USD-JPY	14:18:29.822	94.717
EUR-JPY	14:18:30.140	122.406
EUR-USD	14:18:30.252	1.29228
EUR-JPY	14:18:30.252	122.406
USD-JPY	14:18:30.361	94.717
EUR-USD	14:18:30.934	1.29228
USD-JPY	14:18:30.991	94.717
EUR-JPY	14:18:31.000	122.406
EUR-USD	14:18:31.001	1.29228
EUR-USD	14:18:31.540	1.29228
EUR-JPY	14:18:31.633	122.405
USD-JPY	14:18:31.694	94.717
EUR-USD	14:18:31.841	1.29228
EUR-USD	14:18:32.020	1.29228
EUR-USD	14:18:32.961	1.29228
USD-JPY	14:18:33.151	94.716
EUR-JPY	14:18:33.171	122.403
EUR-JPY	14:18:33.721	122.405
USD-JPY	14:18:33.761	94.716
EUR-USD	14:18:33.771	1.29228
EUR-JPY	14:18:34.031	122.404
EUR-USD	14:18:35.951	1.29228
USD-JPY	14:18:35.971	94.716
EUR-USD	14:18:36.641	1.29229
EUR-USD	14:18:37.594	1.29229
EUR-JPY	14:18:37.665	122.404
EUR-JPY	14:18:37.736	122.404
EUR-USD	14:18:37.911	1.2923
EUR-USD	14:18:38.450	1.2923
EUR-USD	14:18:38.631	1.2923
EUR-JPY	14:18:38.641	122.405
USD-JPY	14:18:38.670	94.717
EUR-JPY	14:18:39.241	122.406
EUR-JPY	14:18:41.532	122.406
EUR-USD	14:18:41.550	1.2923
EUR-USD	14:18:41.671	1.29232
EUR-JPY	14:18:41.772	122.409
USD-JPY	14:18:41.772	94.717
EUR-USD	14:18:41.851	1.29234
EUR-USD	14:18:41.971	1.29232
EUR-USD	14:18:42.091	1.2923
EUR-JPY	14:18:42.285	122.408
EUR-USD	14:18:42.631	1.2923
EUR-JPY	14:18:43.000	122.409
EUR-USD	14:18:43.484	1.2923
EUR-JPY	14:18:43.822	122.406
EUR-USD	14:18:43.911	1.2923
EUR-JPY	14:18:44.160	122.406
EUR-USD	14:18:45.834	1.2923
USD-JPY	14:18:45.950	94.718
USD-JPY	14:18:46.071	94.718
USD-JPY	14:18:47.648	94.718
EUR-USD	14:18:47.692	1.2923
EUR-JPY	14:18:47.692	122.406
USD-JPY	14:18:49.561	94.717
EUR-JPY	14:18:49.980	122.407
USD-JPY	14:18:50.104	94.717
EUR-USD	14:18:50.133	1.29235
EUR-JPY	14:18:50.163	122.409
USD-JPY	14:18:50.883	94.717
EUR-JPY	14:18:50.884	122.412
EUR-USD	14:18:50.894	1.29242
EUR-JPY	14:18:51.190	122.416
EUR-USD	14:18:51.261	1.29242
EUR-USD	14:18:51.872	1.29241
EUR-USD	14:18:52.422	1.29242
EUR-JPY	14:18:52.473	122.416
USD-JPY	14:18:52.493	94.717
EUR-USD	14:18:52.543	1.29242
EUR-JPY	14:18:52.721	122.42
EUR-USD	14:18:52.901	1.29245
USD-JPY	14:18:53.341	94.718
EUR-JPY	14:18:53.660	122.421
EUR-USD	14:18:54.041	1.29245
EUR-JPY	14:18:54.521	122.422
EUR-USD	14:18:54.522	1.29245
EUR-USD	14:18:54.581	1.29246
EUR-JPY	14:18:54.581	122.422
EUR-JPY	14:18:55.180	122.424
USD-JPY	14:18:55.532	94.718
EUR-USD	14:18:55.882	1.29247
USD-JPY	14:18:55.898	94.718
USD-JPY	14:18:56.142	94.718
EUR-USD	14:18:56.183	1.29247
EUR-JPY	14:18:56.641	122.422
USD-JPY	14:18:56.681	94.718
EUR-USD	14:18:56.780	1.29248
EUR-JPY	14:18:57.151	122.424
EUR-JPY	14:18:57.210	122.424
EUR-USD	14:18:57.262	1.29249
EUR-USD	14:18:57.321	1.29249
EUR-JPY	14:18:57.750	122.422
EUR-USD	14:18:59.251	1.29247
EUR-JPY	14:18:59.470	122.422
EUR-USD	14:18:59.762	1.29246
EUR-JPY	14:19:00.860	122.423
EUR-JPY	14:19:01.732	122.424
USD-JPY	14:19:01.732	94.718
EUR-USD	14:19:01.783	1.29247
EUR-USD	14:19:01.905	1.29248
EUR-JPY	14:19:02.545	122.425
EUR-USD	14:19:02.551	1.2925
EUR-JPY	14:19:02.622	122.431
EUR-USD	14:19:02.640	1.29255
USD-JPY	14:19:02.661	94.719
USD-JPY	14:19:02.722	94.721
EUR-JPY	14:19:02.751	122.432
USD-JPY	14:19:02.842	94.723
EUR-USD	14:19:03.133	1.2926
EUR-JPY	14:19:03.171	122.436
USD-JPY	14:19:03.203	94.724
EUR-JPY	14:19:03.231	122.438
EUR-JPY	14:19:03.292	122.436
EUR-USD	14:19:03.373	1.29261
EUR-JPY	14:19:03.411	122.441
EUR-USD	14:19:03.954	1.2926
EUR-JPY	14:19:03.959	122.44
EUR-USD	14:19:04.024	1.2926
USD-JPY	14:19:04.072	94.724
EUR-JPY	14:19:04.142	122.44
EUR-USD	14:19:04.333	1.29258
EUR-USD	14:19:05.301	1.29258
EUR-USD	14:19:05.851	1.29258
USD-JPY	14:19:05.851	94.725
EUR-JPY	14:19:05.933	122.439
EUR-JPY	14:19:06.537	122.441
EUR-JPY	14:19:07.093	122.44
EUR-USD	14:19:07.121	1.29258
USD-JPY	14:19:07.593	94.725
EUR-JPY	14:19:07.663	122.441
USD-JPY	14:19:08.252	94.726
EUR-JPY	14:19:08.951	122.441
EUR-USD	14:19:08.961	1.2926
EUR-JPY	14:19:09.132	122.443
EUR-USD	14:19:09.321	1.29261
EUR-JPY	14:19:09.670	122.443
EUR-USD	14:19:09.981	1.29262
USD-JPY	14:19:10.512	94.726
EUR-USD	14:19:10.531	1.2926
EUR-JPY	14:19:10.541	122.443
EUR-USD	14:19:10.654	1.29259
EUR-JPY	14:19:10.662	122.442
EUR-USD	14:19:10.901	1.29258
EUR-JPY	14:19:11.021	122.439
USD-JPY	14:19:11.059	94.725
EUR-JPY	14:19:11.522	122.441
EUR-USD	14:19:11.625	1.29256
EUR-USD	14:19:11.765	1.29254
EUR-JPY	14:19:11.883	122.434
EUR-USD	14:19:11.891	1.29252
EUR-USD	14:19:12.011	1.29252
USD-JPY	14:19:12.042	94.724
EUR-USD	14:19:12.071	1.29252
EUR-JPY	14:19:12.122	122.432
EUR-USD	14:19:14.042	1.29252
USD-JPY	14:19:14.043	94.725
EUR-JPY	14:19:14.105	122.44
EUR-USD	14:19:14.360	1.29257
EUR-JPY	14:19:14.641	122.441
USD-JPY	14:19:14.666	94.726
EUR-JPY	14:19:18.566	122.441
EUR-USD	14:19:19.172	1.29258
EUR-JPY	14:19:19.500	122.441
EUR-USD	14:19:19.831	1.29259
EUR-JPY	14:19:19.861	122.443
EUR-USD	14:19:19.892	1.29259
EUR-USD	14:19:20.191	1.2926
EUR-JPY	14:19:20.341	122.444
EUR-USD	14:19:20.431	1.2926
USD-JPY	14:19:20.444	94.726
EUR-JPY	14:19:20.462	122.446
USD-JPY	14:19:20.501	94.726
EUR-JPY	14:19:20.582	122.447
USD-JPY	14:19:20.681	94.727
EUR-USD	14:19:20.731	1.29263
EUR-USD	14:19:20.913	1.29263
USD-JPY	14:19:20.922	94.726
EUR-JPY	14:19:20.941	122.452
EUR-USD	14:19:20.972	1.29265
EUR-USD	14:19:21.031	1.29266
EUR-JPY	14:19:21.181	122.455
EUR-USD	14:19:21.341	1.29268
USD-JPY	14:19:21.470	94.726
EUR-JPY	14:19:21.671	122.456
EUR-USD	14:19:21.762	1.29268
USD-JPY	14:19:21.775	94.731
EUR-JPY	14:19:21.972	122.462
USD-JPY	14:19:22.021	94.735
EUR-USD	14:19:22.123	1.29267
USD-JPY	14:19:22.141	94.733
USD-JPY	14:19:22.261	94.735
EUR-JPY	14:19:22.410	122.463
EUR-JPY	14:19:22.470	122.465
EUR-USD	14:19:22.661	1.29269
USD-JPY	14:19:22.681	94.735
EUR-JPY	14:19:22.831	122.464
EUR-USD	14:19:22.962	1.29268
EUR-USD	14:19:23.021	1.29267
EUR-JPY	14:19:23.191	122.462
USD-JPY	14:19:23.221	94.733
EUR-USD	14:19:23.931	1.29268
EUR-JPY	14:19:23.931	122.463
EUR-USD	14:19:24.053	1.29274
EUR-USD	14:19:24.112	1.29274
USD-JPY	14:19:24.132	94.733
EUR-JPY	14:19:24.291	122.465
EUR-JPY	14:19:24.352	122.463
EUR-USD	14:19:24.413	1.29274
EUR-USD	14:19:24.652	1.29274
USD-JPY	14:19:24.674	94.732
EUR-JPY	14:19:24.712	122.462
EUR-USD	14:19:24.771	1.29268
EUR-JPY	14:19:24.771	122.461
EUR-USD	14:19:24.954	1.29269
EUR-USD	14:19:25.021	1.29268
EUR-USD	14:19:25.081	1.29267
EUR-JPY	14:19:25.752	122.46
USD-JPY	14:19:25.757	94.73
EUR-USD	14:19:25.758	1.29274
EUR-JPY	14:19:25.827	122.458
USD-JPY	14:19:25.830	94.73
EUR-USD	14:19:25.837	1.29274
EUR-USD	14:19:26.591	1.29274
EUR-USD	14:19:27.322	1.29274
USD-JPY	14:19:27.371	94.73
EUR-JPY	14:19:27.401	122.46
EUR-USD	14:19:27.441	1.29274
EUR-USD	14:19:27.512	1.29274
EUR-USD	14:19:28.050	1.29274
EUR-JPY	14:19:28.081	122.46
USD-JPY	14:19:28.310	94.73
EUR-JPY	14:19:28.620	122.46
USD-JPY	14:19:28.851	94.731
EUR-USD	14:19:29.013	1.29274
EUR-JPY	14:19:29.064	122.457
EUR-JPY	14:19:29.137	122.457
EUR-JPY	14:19:29.322	122.457
USD-JPY	14:19:29.391	94.731
EUR-USD	14:19:29.561	1.29274
EUR-JPY	14:19:29.621	122.459
EUR-USD	14:19:29.740	1.29274
EUR-JPY	14:19:30.151	122.46
EUR-USD	14:19:30.303	1.29274
EUR-USD	14:19:30.841	1.29274
EUR-USD	14:19:31.861	1.29274
EUR-JPY	14:19:32.030	122.459
EUR-USD	14:19:32.100	1.29269
USD-JPY	14:19:32.300	94.731
EUR-USD	14:19:32.341	1.29268
EUR-JPY	14:19:32.382	122.458
